trial,learning_rate,max_depth,min_child_weight,reg_alpha,reg_lambda,n_estimators,alpha,beta,MSE_train,MSE_test,MSE_train_uncensored,MSE_test_uncensored,RMSE_train,RMSE_test,RMSE_train_uncensored,RMSE_test_uncensored,R2_train,R2_test,R2_train_uncensored,R2_test_uncensored,MAE_train,MAE_test,MAE_train_uncensored,MAE_test_uncensored,MedianAE_train,MedianAE_test,MedianAE_train_uncensored,MedianAE_test_uncensored,PredIn90_train,PredIn90_test,PredIn90_train_uncensored,PredIn90_test_uncensored,PredIn180_train,PredIn180_test,PredIn180_train_uncensored,PredIn180_test_uncensored,PredIn360_train,PredIn360_test,PredIn360_train_uncensored,PredIn360_test_uncensored,Cindex_train,Cindex_test,Cindex_train_uncensored,Cindex_test_uncensored,test_fold,best_trial,best_value,elapsed_time,dataset,method,n_features,n_patients,processed,is_best_trial
4,0.9332695084067919,10,0.7534017099484186,10.516039540919325,10.363459483491251,100,1363.2461375504056,23.594614493955564,5.29912,421775.72,2.9930584,196078.06,2.3019817,649.4426,1.7300458,442.80704,0.9999955296516418,-1.3353550434112549,0.9999936819076538,-0.6228361129760742,1.3572334,446.18704,1.0389704,311.70563,0.78302,314.50745,0.6452637,223.63327,1.0,0.1642537980339589,1.0,0.23636363636363636,1.0,0.3079535299374441,1.0,0.4223140495867769,1.0,0.5601429848078642,1.0,0.6983471074380165,0.9992157903086022,0.6294711734765189,0.9992193950667666,0.6789155109603926,PROACT,3,578.0725052847938,6433.153089761734,classes,XGBoostMAEPOReg,16,8584,2024-11-29 17:15:34,False
0,0.4228517846555483,10,0.10113231069171438,0.16193110912440742,0.03863879405158731,10,36.206007257447396,108.81335003635891,1638.1392,1055113.9,2.3547897,397917.34,40.47393,1027.1874,1.5345324,630.8069,0.9948168992996216,0.43729978799819946,0.999988853931427,0.32306450605392456,2.4136717,616.7594,1.0065265,409.54355,0.83358765,360.94336,0.65405273,287.54938,0.999187982135607,0.1514644351464435,1.0,0.1774193548387097,0.999187982135607,0.2711297071129707,1.0,0.3172043010752688,0.999187982135607,0.497071129707113,1.0,0.5940860215053764,0.9984862968613138,0.7588099672395997,0.9992142527160514,0.7791314942128622,ArQ,4,292.45238784978943,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
1,0.40279979948836325,8,4.250025692592619,5.5065298979459945,0.06573686655138336,90,12.082666253305458,1026.6030035164245,8534.459,1215010.9,2644.9438,388398.53,92.38213,1102.2753,51.429016,623.2163,0.972996711730957,0.35202544927597046,0.9875078201293945,0.3392578363418579,44.585747,629.1969,31.925396,411.2827,23.502563,350.5254,20.541626,280.49368,0.8869941805386385,0.14644351464435146,0.9425156516789983,0.16666666666666666,0.9607524698876708,0.2794979079497908,0.9874786568013659,0.3467741935483871,0.9910678034916768,0.507949790794979,0.9982925441092771,0.5967741935483871,0.9583908748929123,0.7325217093748597,0.963203539042102,0.7233632117889363,ArQ,4,292.45238784978943,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
2,0.4231317543434557,8,1.4898306920928144,0.0620020367716472,15.957993164212978,100,87.15103205978144,1193.8997108268645,18917.799,1121538.2,7907.9023,313544.3,137.54199,1059.027,88.926384,559.95026,0.9401435256004333,0.4018751382827759,0.962650716304779,0.46659958362579346,64.9263,583.3304,49.98927,364.37677,30.64856,349.1657,29.24939,267.84387,0.8225740966301258,0.14728033472803348,0.8651109846328969,0.16666666666666666,0.9212342671538774,0.2828451882845188,0.9590210586226523,0.3279569892473118,0.9765868182433347,0.5179916317991632,0.9897552646556631,0.6209677419354839,0.9413996488340727,0.7742330195664857,0.9467119298628089,0.7899805644997534,ArQ,4,292.45238784978943,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
3,0.8776252607730779,12,0.9419376925608013,0.01432910723846785,0.04778831065857701,90,19.726066891840954,183.36771578903645,1630.3411,1387667.9,9.879419e-07,584564.06,40.377483,1177.9932,0.0009939526,764.5679,0.9948415756225586,0.25994616746902466,1.0,0.005541801452636719,0.8997101,705.4998,0.0007209582,469.9436,0.00061035156,378.32397,0.0005493164,272.54358,0.999187982135607,0.14728033472803348,1.0,0.16129032258064516,0.999187982135607,0.29456066945606696,1.0,0.3763440860215054,0.999187982135607,0.4845188284518828,1.0,0.5967741935483871,0.9998247397250157,0.6985973051204954,1.0,0.7210570591477388,ArQ,4,292.45238784978943,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
4,0.9583106348489969,8,6.949583428109686,0.1828363420984453,5.571905096939268,90,11.34657614700661,1780.053047046497,3673.7393,1262818.6,721.0657,417453.4,60.611378,1123.7521,26.852667,646.1063,0.9883762001991272,0.32652926445007324,0.9965943694114685,0.2898297905921936,25.151573,651.5272,17.277851,418.2379,14.279846,374.79047,11.80719,285.06366,0.9589930978481527,0.1506276150627615,0.9874786568013659,0.1935483870967742,0.9887670862092299,0.2719665271966527,0.9988616960728515,0.31989247311827956,0.9979699553390174,0.48786610878661085,1.0,0.5833333333333334,0.9759951543898363,0.715659078669838,0.9798846099942383,0.7212746207176631,ArQ,4,292.45238784978943,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,True
0,0.9889724780174297,10,2.8763955214376113,14.358772473434621,0.0258764101542105,50,5318.467494773384,76.0050493128347,1931.4995,839076.7,0.49225232,451307.78,43.94883,916.0113,0.7016069,671.79443,0.9961845278739929,-0.18148303031921387,0.9999979138374329,-0.1305614709854126,1.8621614,593.6162,0.45209095,436.41293,0.3935852,366.5431,0.3182373,275.23383,0.9988217967599411,0.14325529542920848,1.0,0.18281535648994515,0.9988217967599411,0.27480490523968787,1.0,0.3327239488117002,0.9988217967599411,0.4955406911928651,1.0,0.5959780621572212,0.9994361326722131,0.6366126661063167,0.9998103144138636,0.6388192554660375,IDPP,0,298.90110784669116,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,True
1,0.29489758520048526,4,0.291732882915941,5.192089041374387,0.07022834985764341,30,298.34549048893894,14.457314723643993,47934.066,650494.2,30304.326,266567.1,218.93849,806.5322,174.08138,516.30133,0.9053112268447876,0.08405524492263794,0.8702031373977661,0.33222848176956177,119.94949,493.66855,107.14399,305.6638,62.887726,290.9021,64.200745,182.28381,0.6225331369661267,0.18840579710144928,0.6099873577749684,0.2595978062157221,0.8189985272459499,0.3500557413600892,0.8362831858407079,0.4954296160877514,0.930780559646539,0.5769230769230769,0.9519595448798989,0.7367458866544789,0.8946593389318374,0.7000747824496416,0.886757304895969,0.7358070699894098,IDPP,0,298.90110784669116,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
2,0.578376429437093,4,5.934124815342514,6.295546558422284,0.025664790016446153,50,1211.1570825917515,174.79854309911977,41179.727,700226.2,25554.271,287123.75,202.92789,836.79517,159.85704,535.8393,0.9186537265777588,0.01402890682220459,0.8905481696128845,0.2807324528694153,116.83724,511.93793,105.61879,344.85495,67.04561,297.88156,73.21619,225.2662,0.6101620029455082,0.173355629877369,0.5903919089759798,0.23217550274223034,0.8192930780559646,0.32274247491638797,0.8381795195954488,0.4259597806215722,0.9397643593519882,0.5713489409141583,0.961441213653603,0.676416819012797,0.8936375641730482,0.6915503919857104,0.8853830848478834,0.7200624690000939,IDPP,0,298.90110784669116,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
3,0.05945392435662629,8,6.671566987675909,1.1469815928006895,60.031476336384145,60,5131.044082788639,25.847831413807317,122255.945,640093.44,45242.62,257251.33,349.65118,800.0584,212.70312,507.1995,0.7584960460662842,0.09870028495788574,0.8062207698822021,0.3555651903152466,145.79156,483.24246,111.572334,284.65973,61.457184,262.38446,60.23712,155.2248,0.6273932253313697,0.205685618729097,0.6434892541087232,0.3071297989031079,0.8091310751104566,0.37848383500557414,0.8463969658659924,0.5612431444241316,0.914580265095729,0.600891861761427,0.9456384323640961,0.7641681901279708,0.8925617020980928,0.7095551066396487,0.8969455018104169,0.7570009517809028,IDPP,0,298.90110784669116,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
4,0.14788358377825098,12,4.037000686156782,0.04585817723633227,51.29019161911274,40,1788.2832527607136,1506.5860993249594,54273.863,671666.4,18903.395,275863.56,232.96751,819.55255,137.48961,525.2272,0.8927876353263855,0.054243266582489014,0.9190346598625183,0.308940052986145,95.97165,495.151,73.04726,295.0511,39.64554,269.4082,40.496155,165.1138,0.7562592047128129,0.20903010033444816,0.7762326169405815,0.32541133455210236,0.8784977908689249,0.3712374581939799,0.9209860935524652,0.5319926873857403,0.9493372606774668,0.5975473801560758,0.9734513274336283,0.7495429616087751,0.928344967208886,0.7059771210498909,0.9285429585829126,0.7547957692668606,IDPP,0,298.90110784669116,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
0,0.8844730302937517,10,7.534330096870638,0.2486528079375972,0.12014662261383692,90,192.43034993057083,7843.684950031122,11.990141,746261.06,6.0652065,331997.8,3.4626782,863.864,2.462764,576.1925,0.999989926815033,-3.132017135620117,0.9999872446060181,-1.7477731704711914,2.1475825,625.7302,1.6485385,429.81946,1.375,458.68176,1.1067505,332.34372,1.0,0.10884718498659518,1.0,0.14214876033057852,1.0,0.2162645218945487,1.0,0.2809917355371901,1.0,0.40732797140303845,1.0,0.5289256198347108,0.9986289773995248,0.6519412647961778,0.9985503051239952,0.6668260980235986,PROACT,1,563.3941033633331,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
1,0.6668070828402636,10,1.2359851322384146,62.799622746789765,0.6304469295312833,60,167.65264451568498,51.41394643250001,15.095091,622283.7,8.0531,240868.52,3.88524,788.8496,2.8377984,490.78357,0.9999873042106628,-2.445559501647949,0.9999830722808838,-0.9935433864593506,2.409622,517.89813,1.9061264,326.1846,1.451477,334.01843,1.2734375,221.76767,1.0,0.14405719392314567,1.0,0.2049586776859504,1.0,0.2872207327971403,1.0,0.4090909090909091,1.0,0.529579982126899,1.0,0.7049586776859504,0.9985019354295184,0.66557163079446,0.9982608406806686,0.7077739550745701,PROACT,1,563.3941033633331,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,True
2,0.9043457253566313,8,0.12841623760847382,2.941573161810305,0.202572089167864,60,4548.061177879579,117.98024128079854,0.25012645,793387.9,0.12642345,411850.9,0.5001264,890.7232,0.35556075,641.7561,0.9999997615814209,-3.392956256866455,0.9999997615814209,-2.4086754322052,0.32100093,596.94666,0.24873522,430.29767,0.2078247,413.95325,0.18035889,301.61993,1.0,0.12386058981233244,1.0,0.18264462809917356,1.0,0.23378016085790884,1.0,0.32231404958677684,1.0,0.44450402144772116,1.0,0.5768595041322314,0.9999278527083914,0.6356932076026173,0.9999549194719409,0.6661384219990639,PROACT,1,563.3941033633331,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
3,0.9094497994106012,10,0.2566303041809072,52.20942797771148,5.802132870760368,100,32.886793022793,25.787381713852785,10.384082,514138.66,4.7442856,208568.67,3.222434,717.0346,2.178138,456.6932,0.9999912977218628,-1.8467645645141602,0.9999900460243225,-0.7262144088745117,1.7615917,524.41986,1.3562485,350.51312,0.99328613,399.61157,0.875,285.5862,1.0,0.12332439678284182,1.0,0.1884297520661157,1.0,0.24361036639857014,1.0,0.34710743801652894,1.0,0.46112600536193027,1.0,0.6016528925619835,0.9989222718241076,0.6577288881380396,0.9989299306234399,0.6942715560774139,PROACT,1,563.3941033633331,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
4,0.9332695084067919,10,0.7534017099484186,10.516039540919325,10.363459483491251,100,1363.2461375504056,23.594614493955564,0.96370625,666782.56,0.2912828,267255.06,0.9816854,816.56757,0.53970623,516.96716,0.9999991655349731,-2.6919479370117188,0.9999994039535522,-1.2119309902191162,0.4883444,603.75824,0.3530392,395.01364,0.26428223,459.08997,0.234375,331.28015,1.0,0.09401251117068811,1.0,0.11983471074380166,1.0,0.19177837354781055,1.0,0.256198347107438,1.0,0.3966041108132261,1.0,0.5504132231404959,0.9998389009233957,0.6890521701700458,0.9998956029876527,0.7281264283817922,PROACT,1,563.3941033633331,6646.031648874283,decayfeatures,XGBoostMAEPOReg,10,8584,2024-11-29 17:19:07,False
0,0.4228517846555483,10,0.10113231069171438,0.16193110912440742,0.03863879405158731,10,36.206007257447396,108.81335003635891,1643.2603,1101646.2,4.011204,466007.4,40.537148,1049.5934,2.002799,682.64734,0.9948006868362427,0.41248375177383423,0.9999810457229614,0.20722991228103638,2.789908,624.8829,1.2755122,450.40393,1.0218506,351.29028,0.8482666,308.55164,0.999187982135607,0.1397489539748954,1.0,0.17204301075268819,0.999187982135607,0.2778242677824268,1.0,0.3118279569892473,0.999187982135607,0.5062761506276151,1.0,0.5672043010752689,0.9980397214331527,0.7581143696988736,0.9987873148854665,0.7690946537870217,ArQ,4,291.027829104388,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
1,0.40279979948836325,8,4.250025692592619,5.5065298979459945,0.06573686655138336,90,12.082666253305458,1026.6030035164245,9235.534,1198260.0,2889.5178,389409.06,96.101685,1094.6506,53.754234,624.0265,0.9707785248756409,0.36095887422561646,0.9863526821136475,0.3375387191772461,45.025288,624.90137,31.989727,404.22235,22.750366,362.74146,19.061829,272.91583,0.8859114900527811,0.1414225941422594,0.93340922026181,0.18548387096774194,0.9588577615374205,0.2870292887029289,0.983494593056346,0.3736559139784946,0.9901204493165516,0.49874476987447697,0.9982925441092771,0.5967741935483871,0.9584151498802623,0.7423477258448145,0.963791389611266,0.7421750355350564,ArQ,4,291.027829104388,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
2,0.4231317543434557,8,1.4898306920928144,0.0620020367716472,15.957993164212978,100,87.15103205978144,1193.8997108268645,16204.338,1136391.4,6795.8623,314193.03,127.29626,1066.0166,82.43702,560.52924,0.9487289786338806,0.3939538598060608,0.9679028987884521,0.4654959440231323,61.47864,579.26,46.86391,352.06595,29.461792,321.0874,28.396484,237.41547,0.8357017187711463,0.1682008368200837,0.8833238474672738,0.19623655913978494,0.9277304100690216,0.31213389121338914,0.9635742743312464,0.3844086021505376,0.976857490864799,0.5456066945606695,0.9931701764371087,0.6801075268817204,0.9441795199118884,0.7705720167840955,0.9485650217232197,0.7754184434194877,ArQ,4,291.027829104388,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
3,0.8776252607730779,12,0.9419376925608013,0.01432910723846785,0.04778831065857701,90,19.726066891840954,183.36771578903645,1630.3411,1290663.8,9.1238553e-07,589475.6,40.377483,1136.0739,0.00095518876,767.77313,0.9948415756225586,0.31167924404144287,1.0,-0.0028138160705566406,0.89967,678.0664,0.00068241614,471.9411,0.00061035156,354.938,0.00048828125,253.67651,0.999187982135607,0.15481171548117154,1.0,0.21505376344086022,0.999187982135607,0.2920502092050209,1.0,0.3763440860215054,0.999187982135607,0.5054393305439331,1.0,0.5994623655913979,0.9998247397250157,0.734253691154692,1.0,0.7456270124445218,ArQ,4,291.027829104388,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
4,0.9583106348489969,8,6.949583428109686,0.1828363420984453,5.571905096939268,90,11.34657614700661,1780.053047046497,3914.5178,1306779.4,567.50085,615657.06,62.56611,1143.1445,23.822277,784.6382,0.9876143336296082,0.30308467149734497,0.9973196983337402,-0.047353506088256836,24.713163,720.95013,15.718601,526.854,13.648682,458.6079,11.104187,358.11438,0.9606171335769387,0.1087866108786611,0.9908935685828116,0.13440860215053763,0.9856543510623901,0.2192468619246862,0.9988616960728515,0.25268817204301075,0.9971579374746244,0.41589958158995816,1.0,0.5026881720430108,0.9772291634711017,0.7136662478122335,0.9815722472242553,0.6924114524410409,ArQ,4,291.027829104388,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,True
0,0.9889724780174297,10,2.8763955214376113,14.358772473434621,0.0258764101542105,50,5318.467494773384,76.0050493128347,1931.6725,872762.06,0.53002244,441564.6,43.950798,934.21735,0.7280264,664.5033,0.9961841702461243,-0.22891461849212646,0.9999977350234985,-0.10615408420562744,1.8967962,603.772,0.48982087,440.5677,0.41278076,384.75525,0.3494568,301.14294,0.9988217967599411,0.14214046822742474,1.0,0.1846435100548446,0.9988217967599411,0.2814938684503902,1.0,0.35648994515539306,0.9988217967599411,0.47714604236343366,1.0,0.5539305301645339,0.9994011311653244,0.6365355194860542,0.9997919061080359,0.6207421209968229,IDPP,0,298.1061985091321,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,True
1,0.29489758520048526,4,0.291732882915941,5.192089041374387,0.07022834985764341,30,298.34549048893894,14.457314723643993,46831.17,630563.4,27011.58,249087.1,216.4051,794.0802,164.352,499.08627,0.9074898958206177,0.11211937665939331,0.8843063712120056,0.3760172128677368,117.318306,492.5799,100.367325,299.78027,60.635468,293.80093,62.137115,186.05383,0.637260677466863,0.18283166109253066,0.6441213653603034,0.26142595978062155,0.8248895434462444,0.3338907469342252,0.8609355246523388,0.4826325411334552,0.9300441826215022,0.5702341137123745,0.9570164348925411,0.7349177330895795,0.8961792337709824,0.6914393381815421,0.8982717001911262,0.7346240465434267,IDPP,0,298.1061985091321,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
2,0.578376429437093,4,5.934124815342514,6.295546558422284,0.025664790016446153,50,1211.1570825917515,174.79854309911977,40264.992,718538.6,24537.256,274709.06,200.66139,847.66656,156.64372,524.12695,0.9204607009887695,-0.011756420135498047,0.8949041962623596,0.3118321895599365,112.51274,520.6699,96.639786,336.8454,63.186127,301.56406,63.70569,211.02863,0.627540500736377,0.1616499442586399,0.6485461441213654,0.22486288848263253,0.8363770250368189,0.326644370122631,0.8685208596713021,0.4369287020109689,0.9415316642120766,0.5635451505016722,0.9671302149178256,0.6727605118829981,0.8989963991005568,0.6834708388886158,0.89877112553184,0.7081853157633685,IDPP,0,298.1061985091321,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
3,0.05945392435662629,8,6.671566987675909,1.1469815928006895,60.031476336384145,60,5131.044082788639,25.847831413807317,121620.72,635534.94,44378.547,252973.31,348.7416,797.20447,210.66217,502.96454,0.7597508430480957,0.10511910915374756,0.8099216818809509,0.36628198623657227,144.47495,479.7564,109.87481,280.33304,60.77591,259.03873,58.63623,160.1698,0.6326951399116347,0.21348940914158304,0.6554993678887484,0.3235831809872029,0.8114874815905744,0.3717948717948718,0.8508217446270544,0.5338208409506399,0.9142857142857143,0.5981047937569677,0.9462705436156763,0.7659963436928702,0.8943321877505148,0.7122141764380534,0.9002357863868178,0.7673096773328686,IDPP,0,298.1061985091321,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
4,0.14788358377825098,12,4.037000686156782,0.04585817723633227,51.29019161911274,40,1788.2832527607136,1506.5860993249594,57415.527,668214.1,19801.012,278975.03,239.61537,817.44366,140.71606,528.18085,0.8865815997123718,0.05910426378250122,0.9151900410652161,0.30114561319351196,99.125885,490.0993,74.04172,288.0703,41.796753,263.11456,41.232544,153.59015,0.7509572901325479,0.21739130434782608,0.7812895069532237,0.340036563071298,0.870839469808542,0.38405797101449274,0.9152970922882427,0.56672760511883,0.94860088365243,0.5997770345596433,0.972819216182048,0.7605118829981719,0.9255307331469481,0.7090048148201146,0.9270606897832302,0.7653927101626071,IDPP,0,298.1061985091321,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
0,0.8844730302937517,10,7.534330096870638,0.2486528079375972,0.12014662261383692,90,192.43034993057083,7843.684950031122,24.26768,743624.1,11.517311,405464.12,4.9262238,862.3364,3.3937163,636.7606,0.9999796152114868,-3.1174163818359375,0.9999758005142212,-2.3558154106140137,2.8403008,629.6438,2.0967536,461.49158,1.6714478,468.08118,1.3925781,346.57217,1.0,0.116532618409294,1.0,0.16115702479338842,1.0,0.21876675603217158,1.0,0.28512396694214875,1.0,0.4014298480786416,1.0,0.5214876033057851,0.9980582968040991,0.6314287086869171,0.9981849155807796,0.6548523241396865,PROACT,4,553.0409565909997,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
1,0.6668070828402636,10,1.2359851322384146,62.799622746789765,0.6304469295312833,60,167.65264451568498,51.41394643250001,16.788486,668699.56,10.163884,305156.9,4.0973754,817.74054,3.1880846,552.4101,0.9999858736991882,-2.7025623321533203,0.9999786019325256,-1.5256249904632568,2.4785564,550.9919,1.9472591,365.26797,1.4551392,366.99878,1.2660828,244.07793,1.0,0.1424486148346738,1.0,0.20909090909090908,1.0,0.26845397676496874,1.0,0.3950413223140496,1.0,0.4902591599642538,1.0,0.656198347107438,0.998483002366969,0.6676488512614193,0.9984933612990785,0.7167130591387696,PROACT,4,553.0409565909997,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
2,0.9043457253566313,8,0.12841623760847382,2.941573161810305,0.202572089167864,60,4548.061177879579,117.98024128079854,0.19866772,1055793.9,0.1195407,572324.6,0.44572157,1027.5183,0.34574658,756.5214,0.9999998211860657,-4.845887660980225,0.9999997615814209,-3.736833095550537,0.29009145,661.211,0.22891241,524.3085,0.18734741,417.13086,0.15106201,343.33478,1.0,0.12421805183199285,1.0,0.14380165289256197,1.0,0.2378909740840036,1.0,0.2727272727272727,1.0,0.44700625558534407,1.0,0.5148760330578512,0.9999406241233656,0.6228232363904078,0.9999691554281701,0.645367184784364,PROACT,4,553.0409565909997,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
3,0.9094497994106012,10,0.2566303041809072,52.20942797771148,5.802132870760368,100,32.886793022793,25.787381713852785,10.119914,552782.8,4.7172904,176009.5,3.1811812,743.49365,2.1719325,419.53485,0.9999914765357971,-2.0607359409332275,0.9999901056289673,-0.4567389488220215,1.7782471,529.4233,1.3571339,313.8199,1.0317383,387.86743,0.86499023,227.92554,1.0,0.1320822162645219,1.0,0.20743801652892563,1.0,0.25701519213583557,1.0,0.41074380165289254,1.0,0.47238605898123326,1.0,0.6760330578512397,0.9989332507597871,0.6920638439923471,0.9989251853046969,0.7361807910532323,PROACT,4,553.0409565909997,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,False
4,0.9332695084067919,10,0.7534017099484186,10.516039540919325,10.363459483491251,100,1363.2461375504056,23.594614493955564,0.8537997,509051.3,0.3608427,231340.34,0.92401284,713.47833,0.60070187,480.97852,0.9999992847442627,-1.818596363067627,0.9999992251396179,-0.9146836996078491,0.45360267,514.9747,0.3383825,371.19525,0.23864746,381.35388,0.19866943,303.07425,1.0,0.12618409294012511,1.0,0.15123966942148762,1.0,0.2541554959785523,1.0,0.31157024793388427,1.0,0.47774798927613943,1.0,0.587603305785124,0.9998353159648065,0.6693008084543977,0.9998647584158228,0.6743823232364702,PROACT,4,553.0409565909997,6507.957113027573,classes+decay,XGBoostMAEPOReg,26,8584,2024-11-29 17:16:49,True
