0.989247311827957,0.968286042322739,1,172
0.978494623655914,0.949012459352137,1,175
0.967741935483871,0.931832750331692,1,180
0.956989247311828,0.915755892875811,0.998222601747845,183
0.946236559139785,0.900395989430268,0.992077128849302,184
0.935483870967742,0.885554175214272,0.985413566721212,185
0.924731182795699,0.871111787253888,0.97835057833751,196
0.913978494623656,0.856991188914416,0.970965800332896,215
0.903225806451613,0.843138246847134,0.963313366056091,218
0.89247311827957,0.82951340894146,0.955432827617679,219
0.881454931634143,0.815673081657853,0.947236781610433,232
0.870436744988716,0.802024231737367,0.938849258240066,266
0.85941855834329,0.788545534214726,0.930291582471853,269
0.84811041941772,0.774786271822721,0.921434567012719,281
0.83680228049215,0.76118027285572,0.912424288128581,282
0.825494141566581,0.747713952543786,0.903274330589375,283
0.814186002641011,0.734375978728567,0.893996026553455,292
0.791569724789872,0.708048223468659,0.875091226111084,294
0.780261585864302,0.695043275997757,0.865479895730847,297
0.768953446938733,0.682135869011808,0.855771024865658,300
0.757645308013163,0.669320703939831,0.845969912086495,301
0.746337169087594,0.656593133746241,0.836081204428947,305
0.734855058793938,0.643713712735725,0.825996404852152,308
0.723002557845649,0.630418016663494,0.815587099027804,320
0.71115005689736,0.617214103858063,0.805086009936657,323
0.69929755594907,0.604098065489428,0.794497046408713,326
0.687029177774525,0.590510886008011,0.783547469541039,346
0.67476079959998,0.577016695659737,0.772504903540223,353
0.662492421425435,0.563612036047742,0.761372806803128,356
0.65022404325089,0.550293853029887,0.750154233471893,360
0.637219562385872,0.536089662295602,0.738349462476142,367
0.623944154836166,0.521628659006224,0.726259650666108,370
0.610668747286461,0.507274676059493,0.714062818513429,374
0.597393339736755,0.493024395475786,0.701762283997724,378
0.584117932187049,0.478874935409531,0.689360928964567,380
0.567892434070742,0.460875928042457,0.674908940099028,425
0.551189715421603,0.442428811991309,0.659950618851897,432
0.530775281517099,0.418924603963318,0.64262595907088,482
0.510360847612595,0.395879060790953,0.624842634434238,483
0.486057950107234,0.367531824836982,0.604584075377485,538
0.461755052601872,0.339959490116757,0.583550615086987,547
0.432895361814255,0.306256708594804,0.559534015033706,626
0.401974264541808,0.270678235105752,0.533270293977864,654
0.351727481474082,0.204470271585426,0.498984691362739,708
0.301480698406356,0.145773403501775,0.457187993310937,741
0.200987132270904,0.00957500923123489,0.392399255310573,1049
